ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,ProtoSet,ConceptInSource
ProtoTakana-terminar-1,,ProtoTakana,terminar,tiri,tiri,t i r i,Forms in tere- doubtless from another morpheme with similar meaning.,,436,,,,(-----)tiri(---------),427,terminar
Tacana-terminar-1,,Tacana,terminar,e-ti-a-da-(h)i,e-ti-a-da-i,e + t i + a + d a + i,None,,436,,,,(---e+)ti--(+a+da+i--),427,"coyuntura,para añadir"
Tacana-terminar-2,,Tacana,terminar,e-ti-a-ni,e-ti-a-ni,e + t i + a + n i,None,,436,,,,(---e+)ti--(+a+ni----),427,"extemidad,terminación"
Tacana-terminar-3,,Tacana,terminar,ti-a-da,ti-a-da,t i + a + d a,None,Armentia1887,436,,,,(-----)ti--(+a+da----),427,"nudo,añadir"
Cavinena-terminar-1,,Cavinena,terminar,a-tilʲa-co,a-tilʲa-co,a + t i l i a + ts o,None,,863,,,,(---a+)tili(-a+tso----),427,cuando está terminado
Cavinena-terminar-2,,Cavinena,terminar,tilʲ-a-,tilʲ-a-,t i l i + a,None,,864,,,,(-----)tili(+a-------),427,"limpiar,terminar"
Cavinena-terminar-3,,Cavinena,terminar,tiri-a-tiri-a,tiri-a-tiri-a,t i r i + a + t i r i + a,None,Armentia1887,436,,,,(-----)tiri(+a+tiri+a),427,"consunción,etc"
Cavinena-terminar-4,,Cavinena,terminar,tere-,tere-,t e r e,None,,865,,,,(-----)tere(---------),427,"terminar,acabar"
Cavinena-terminar-5,,Cavinena,terminar,mara-tere-ya-ho,mara-tere-ya-ho,m a r a + t e r e + j a + h o,None,,866,,,,(mara+)tere(+ja+ho---),427,fines del año
Cavinena-terminar-6,,Cavinena,terminar,rara-tere-,rara-tere-,r a r a + t e r e,None,,867,,,,(rara+)tere(---------),427,terminar secando
Cavinena-terminar-7,,Cavinena,terminar,ho-tere-,ho-tere-,h o + t e r e,None,,868,,,,(--ho+)tere(---------),427,terminar (en)
ProtoTakana-tronar-1,,ProtoTakana,tronar,tiři,tiři,t i ɽ i,None,,440,,,,(--)tiɽi(-----),428,tronar
Tacana-tronar-1,,Tacana,tronar,tiri-tiri-,tiri-tiri-,t i r i + t i r i,None,,440,,,,(--)tiri(+tiri),428,bailar
Tacana-tronar-2,,Tacana,tronar,tiri-ti-,tiri-ti-,t i r i + t i,None,,440,,,,(--)tiri(+ti--),428,tronar
Tacana-tronar-3,,Tacana,tronar,e-tiri-ani,e-tiri-ani,e + t i r i + a n i,None,Armentia1887,440,,,,(e+)tiri(+ani-),428,tronado
Tacana-tronar-4,,Tacana,tronar,tiri,tiri,t i r i,None,,440,,,,(--)tiri(-----),428,trueno
Reyesano-tronar-1,,Reyesano,tronar,e-tiri-dha,e-tiri-dha,e + t i r i + ð a,None,,440,,,,(e+)tiri(+ða--),428,thunder
Maropa-tronar-1,,Maropa,tronar,tiritiri,tiritiri,t i r i t i r i,None,Heath1883,440,,,,(--)tiri(-tiri),428,dance
Maropa-tronar-2,,Maropa,tronar,tíri,tíri,t !í/i r i,None,,440,,,,(--)t!í/iri(-----),428,thunder
Cavinena-tronar-1,,Cavinena,tronar,tiri-ti-,tiri-ti-,t i r i + t i,None,,440,,,,(--)tiri(+ti--),428,tronar
ProtoTakana-quejido-1,,ProtoTakana,quejido,tisi,tisi,t i s i,None,,438,,,,(--)ti(--)si(-----),429,quejido
Tacana-quejido-1,,Tacana,quejido,tisi-tisi-,tisi-tisi-,t i s i + t i s i,None,,438,,,,(--)ti(--)si(+tisi),429,quejarse
Tacana-quejido-2,,Tacana,quejido,etitsi,etitsi,e t i t s i,None,Armentia1887,438,,,,(e-)ti(t-)si(-----),429,quejido
EseEjja-quejido-1,,EseEjja,quejido,kihi-kihi-,kihi-kihi-,k i h i + k i h i,None,,438,,,,(--)ki(--)hi(+kihi),429,palpitar
EseEjja-quejido-2,,EseEjja,quejido,e-kihi-xi,e-kihi-xi,e + k i h i + x i,None,,438,,,,(e+)ki(--)hi(+xi--),429,corazón
Arasa-quejido-1,,Arasa,quejido,etiluši,etiluši,e t i l u ʃ i,cognate?,,438,,,,(e-)ti(lu)ʃi(-----),429,heart
ProtoTakana-pisararanar-1,,ProtoTakana,pisararanar,tizi-,tizi-,t i z i,None,,439,,,,tizi(-----),430,"pisar,arañar"
Tacana-pisararanar-1,,Tacana,pisararanar,tidhi-,tidhi-,t i ð i,None,,439,,,,tiði(-----),430,pisar
EseEjja-pisararanar-1,,EseEjja,pisararanar,kiši-,kiši-,k i ʃ i,None,,439,,,,kiʃi(-----),430,"pisar,arañar"
EseEjja-pisararanar-2,,EseEjja,pisararanar,kiši-šaba,kiši-šaba,k i ʃ i + ʃ a b a,None,,439,,,,kiʃi(+ʃaba),430,escarbar
Huarayo-pisararanar-1,,Huarayo,pisararanar,tiši~kiši-,tiši,t i ʃ i,None,,439,,,,tiʃi(-----),430,pisar
ProtoTakana-3rapersona-1,,ProtoTakana,3rapersona,tu-,tu-,t u,None,,442,,,,(-----)tu(----------),431,3ra person
Tacana-3rapersona-1,,Tacana,3rapersona,tuaceda,tuaceda,t u a ʈʂ e d a,None,,442,,,,(-----)tu(-aʈʂeda----),431,ellos (dual)
Tacana-3rapersona-2,,Tacana,3rapersona,tuacesa,tuacesa,t u a ʈʂ e s a,None,,888,,,,,431,sus (dual)
Tacana-3rapersona-3,,Tacana,3rapersona,tuace-seda,tuace-seda,t u a ʈʂ e + s e d a,None,,889,,,,,431,de ellos (dual)
Tacana-3rapersona-4,,Tacana,3rapersona,tuaweda,tuaweda,t u a β e d a,None,,890,,,,,431,"él (trans.),ella (trans.)"
Tacana-3rapersona-5,,Tacana,3rapersona,tueda,tueda,t u e d a,None,,891,,,,,431,"él (intr.),ella (intr.),eso"
Tacana-3rapersona-6,,Tacana,3rapersona,tuneda,tuneda,t u n e d a,None,,896,,,,,431,ellos
Tacana-3rapersona-7,,Tacana,3rapersona,tunasa,tunasa,t u n a s a,None,,897,,,,,431,sus (pl.)
Tacana-3rapersona-8,,Tacana,3rapersona,tuneseda,tuneseda,t u n e s e d a,None,,898,,,,,431,"de ellos,suyos (pl.)"
Tacana-3rapersona-9,,Tacana,3rapersona,tunehe,tunehe,t u n e h e,None,,899,,,,,431,con él
Tacana-3rapersona-10,,Tacana,3rapersona,tuseda,tuseda,t u s e d a,None,,900,,,,,431,"de él,suyo"
Tacana-3rapersona-11,,Tacana,3rapersona,tusa,tusa,t u s a,None,,901,,,,,431,su
Tacana-3rapersona-12,,Tacana,3rapersona,tuna-mewa,tuna-mewa,t u n a + m e w a,None,,902,,,,,431,ellos solos
Reyesano-3rapersona-1,,Reyesano,3rapersona,tetowe~tetoe,tetowe,t e t o w e,None,,869,,,,,431,he
Reyesano-3rapersona-2,,Reyesano,3rapersona,tonabhe,tonabhe,t o n a β e,None,,442,,,,(-----)to(-naβe-----),431,they
Maropa-3rapersona-1,,Maropa,3rapersona,tuve,tuve,t u β e,None,Heath1883,442,,,,(-----)tu(-βe-------),431,he
Maropa-3rapersona-2,,Maropa,3rapersona,tunave,tunave,t u n a β e,None,Heath1883,887,,,,,431,they
Cavinena-3rapersona-1,,Cavinena,3rapersona,tora,tora,t o r a,None,,442,,,,(-----)to(ra--------),431,él (trans.)
Cavinena-3rapersona-2,,Cavinena,3rapersona,todyanokadya,todyanokadya,t o d j a n o k a d j a,None,,870,,,,,431,"ese mismo,otra vez"
Cavinena-3rapersona-3,,Cavinena,3rapersona,toeka,toeka,t o e k a,None,,871,,,,,431,de allá
Cavinena-3rapersona-4,,Cavinena,3rapersona,toekekamadya,toekekamadya,t o e k e k a m a d j a,None,,872,,,,,431,por allí
Cavinena-3rapersona-5,,Cavinena,3rapersona,tokeha,tokeha,t o k e h a,None,,873,,,,,431,por allá
Cavinena-3rapersona-6,,Cavinena,3rapersona,tome,tome,t o m e,None,,877,,,,,431,allá
Cavinena-3rapersona-7,,Cavinena,3rapersona,towake,towake,t o w a k e,None,,878,,,,,431,"allí,de ahi"
Cavinena-3rapersona-8,,Cavinena,3rapersona,toha,toha,t o h a,None,,879,,,,,431,su (de él)
Cavinena-3rapersona-9,,Cavinena,3rapersona,toke,toke,t o k e,None,,880,,,,,431,él (intr.)
Cavinena-3rapersona-10,,Cavinena,3rapersona,toke kamadya,toke_kamadya,t o k e + k a m a d j a,None,,881,,,,,431,"único,ese no más"
Cavinena-3rapersona-11,,Cavinena,3rapersona,tona,tona,t o n a,None,,882,,,,,431,ellos (intr.)
Cavinena-3rapersona-12,,Cavinena,3rapersona,tonara,tonara,t o n a r a,None,,883,,,,,431,ellos (trans.)
Cavinena-3rapersona-13,,Cavinena,3rapersona,tonaha,tonaha,t o n a h a,None,,884,,,,,431,su (de ellos)
Cavinena-3rapersona-14,,Cavinena,3rapersona,tota,tota,t o t a,None,,885,,,,,431,él solo
Cavinena-3rapersona-15,,Cavinena,3rapersona,totataka,totataka,t o t a t a k a,None,,886,,,,,431,él solito
EseEjja-3rapersona-1,,EseEjja,3rapersona,koya,koya,k o j a,None,,442,,,,(-----)ko(-ja-------),431,ese
ProtoTakana-barriga-1,,ProtoTakana,barriga,tu-,tu-,t u,None,,442,,,,(-----)tu(----------),432,barriga
Tacana-barriga-1,,Tacana,barriga,e-tu,e-tu,e + t u,None,,442,,,,(---e+)tu(----------),432,barriga
Tacana-barriga-2,,Tacana,barriga,tu-ʔaida,tu-ʔaida,t u + ʔ a i d a,None,,442,,,,(-----)tu(+ʔaida----),432,barrigón
Tacana-barriga-3,,Tacana,barriga,tu-ri,tu-ri,t u + r i,None,,442,,,,(-----)tu(+ri-------),432,torcido
Tacana-barriga-4,,Tacana,barriga,tu-ru-neti-,tu-ru-neti-,t u + r u + n e t i,None,,442,,,,(-----)tu(+ru+neti--),432,arrodillarse
Tacana-barriga-5,,Tacana,barriga,tu-ři,tu-ři,t u + ɽ i,None,,442,,,,(-----)tu(+ɽi-------),432,"agachado,jorobado"
Cavinena-barriga-1,,Cavinena,barriga,e-to-nono,e-to-nono,e + t o + n o n o,None,,903,,,,(---e+)to(+nono-----),432,arco
Cavinena-barriga-2,,Cavinena,barriga,e-ka-to-nono-ti-,e-ka-to-nono-ti-,e + k a + t o + n o n o + t i,None,,904,,,,(e+ka+)to(+nono+ti--),432,"fruncido,medio torcido"
Cavinena-barriga-3,,Cavinena,barriga,tu-nunu-sa,tu-nunu-sa,t u + n u n u + s a,None,Armentia1887,442,,,,(-----)tu(+nunu+sa--),432,doblegar
Cavinena-barriga-4,,Cavinena,barriga,tu-nunu-tana,tu-nunu-tana,t u + n u n u + t a n a,None,Armentia1887,442,,,,(-----)tu(+nunu+tana),432,corbo
Cavinena-barriga-5,,Cavinena,barriga,e-tu-ba,e-tu-ba,e + t u + b a,None,Armentia1887,442,,,,(---e+)tu(+ba-------),432,"abdomen,empeine"
Cavinena-barriga-6,,Cavinena,barriga,tu-ba-ki,tu-ba-ki,t u + b a + k i,None,Armentia1887,442,,,,(-----)tu(+ba+ki----),432,bala
Cavinena-barriga-7,,Cavinena,barriga,to-bo,to-bo,t o + b o,None,,905,,,,(-----)to(+bo-------),432,bala
EseEjja-barriga-1,,EseEjja,barriga,e-ko-wixi,e-ko-wixi,e + k o + w i x i,None,,442,,,,(---e+)ko(+wixi-----),432,"arco,escopeta"
EseEjja-barriga-2,,EseEjja,barriga,keá-ko-wiwi,keá-ko-wiwi,k e á/a + k o + w i w i,None,,442,,,,(-keá/a+)ko(+wiwi-----),432,torcido
EseEjja-barriga-3,,EseEjja,barriga,ko-po-ko-po,ko-po-ko-po,k o + p o + k o + p o,None,,442,,,,(-----)ko(+po+ko+po-),432,redondo
Huarayo-barriga-1,,Huarayo,barriga,kia-tó-po-ne,kia-tó-po-ne,k i a + t ó/o + p o + n e,None,,906,,,,(-kia+)tó/o(+po+ne----),432,redondo
Huarayo-barriga-2,,Huarayo,barriga,e-to-wihi,e-to-wihi,e + t o + w i h i,None,,442,,,,(---e+)to(+wihi-----),432,arco
Arasa-barriga-1,,Arasa,barriga,etuwiši,etuwiši,e t u w i ʃ i,None,,442,,,,(----e)tu(wiʃi------),432,bow
ProtoTakana-encender-1,,ProtoTakana,encender,tu-,tu-,t u,None,,442,,,,(-----)tu(----------),433,encender
Tacana-encender-1,,Tacana,encender,tu-ru-,tu-ru-,t u + r u,None,,442,,,,(-----)tu(+ru-------),433,encender
Cavinena-encender-1,,Cavinena,encender,tu-ča-,tu-ča-,t u + tʃ a,None,,442,,,,(-----)tu(+tʃa-------),433,"arder,encender"
EseEjja-encender-1,,EseEjja,encender,ko-ša-,ko-ša-,k o + ʃ a,None,,442,,,,(-----)ko(+ʃa-------),433,atizar
ProtoTakana-cortartrozar-1,,ProtoTakana,cortartrozar,tubu,tubu,t u b u,None,,443,,,,tubu,434,"cortar,trozar"
Cavinena-cortartrozar-1,,Cavinena,cortartrozar,tobo-,tobo-,t o b o,None,,443,,,,tobo,434,"cortar,arear"
Cavinena-cortartrozar-2,,Cavinena,cortartrozar,tʲobo,tʲobo,t i o b o,None,,907,,,,tiobo,434,corto
EseEjja-cortartrozar-1,,EseEjja,cortartrozar,kobo-,kobo-,k o b o,None,,443,,,,kobo,434,trozar
ProtoTakana-lorochico-1,,ProtoTakana,lorochico,tu(ʔ)i,tui,t u i,None,,441,,,,tui(-------),435,loro (chico)
Tacana-lorochico-1,,Tacana,lorochico,tui,tui,t u i,None,,441,,,,tui(-------),435,especie de loro chico
Cavinena-lorochico-1,,Cavinena,lorochico,tʲoʔi,tʲoʔi,t i o ʔ i,None,,441,,,,t-i(oʔi----),435,loro (chico)
Cavinena-lorochico-2,,Cavinena,lorochico,tʲowikoro,tʲowikoro,t i o β i k o r o,< *e-tu(ʔ)i?,,441,,,,t-i(oβikoro),435,clase de pájaro negro con pico colorado
ProtoTakana-ojo-1,,ProtoTakana,ojo,(a)tuka,tuka,t u k a,None,,3,,,,(---)t(-)uka(-------),436,ojo
Tacana-ojo-1,,Tacana,ojo,e-tua,e-tua,e + t u a,None,,3,,,,(-e+)t(-)u-a(-------),436,ojo
Tacana-ojo-2,,Tacana,ojo,tua-na,tua-na,t u a + n a,None,,3,,,,(---)t(-)u-a(+na----),436,lágrima
Tacana-ojo-3,,Tacana,ojo,tua-we-da,tua-we-da,t u a + β e + d a,None,,3,,,,(---)t(-)u-a(+βe+da-),436,"brillante,claro"
Tacana-ojo-4,,Tacana,ojo,e-tua-behi,e-tua-behi,e + t u a + b e h i,None,Armentia1887,3,,,,(-e+)t(-)u-a(+behi--),436,párpado
Tacana-ojo-5,,Tacana,ojo,(e)-tua-čani,-tua-čani,t u a + tʃ a n i,None,Armentia1887,3,,,,(---)t(-)u-a(+tʃani--),436,"soñoliente,ojero por el desvelo"
Tacana-ojo-6,,Tacana,ojo,tua-ba,tua-ba,t u a + b a,None,Armentia1887,3,,,,(---)t(-)u-a(+ba----),436,escarmentar
Tacana-ojo-7,,Tacana,ojo,tua-dunu,tua-dunu,t u a + d u n u,None,Armentia1887,3,,,,(---)t(-)u-a(+dunu--),436,vender los ojos
Tacana-ojo-8,,Tacana,ojo,ha-tua-ba-ti,ha-tua-ba-ti,h a + t u a + b a + t i,None,Armentia1887,3,,,,(ha+)t(-)u-a(+ba+ti-),436,"experimentar,escarmentar"
Maropa-ojo-1,,Maropa,ojo,etatchúru,etatchúru,e t a t ts h ú/u r u,None,Nordenskiöld1905,3,,,,(-e-)t(-)--a(-ttshú/uru),436,eye
Maropa-ojo-2,,Maropa,ojo,etachundru,etachundru,e t a tʃ u n d r u,None,Heath1883,3,,,,(-e-)t(-)--a(-tʃundru),436,eye
Sapibokona-ojo-1,,Sapibokona,ojo,etuachûru,etuachûru,e t u a tʃ u r u,None,,3,,,,(-e-)t(-)u-a(-tshuru-),436,occhio
Mabenaro-ojo-1,,Mabenaro,ojo,ithoa,ithoa,i t h o a,None,,3,,,,(-i-)t(h)o-a(-------),436,eye
Mabenaro-ojo-2,,Mabenaro,ojo,iboathuna,iboathuna,i b o a t h u n a,None,,910,,,,(iboa-)t-hu(-na-----),436,eyebrow
Mabenaro-ojo-3,,Mabenaro,ojo,ithokeguiña,ithokeguiña,i t h o k e g u i ɲ a,None,,911,,,,(-i-)t(h)o--(keguiɲa),436,eyelash
Cavinena-ojo-1,,Cavinena,ojo,y-atoka,y-atoka,j + a t o k a,None,,908,,,,(--j+a)toka(--------),436,ojo
Cavinena-ojo-2,,Cavinena,ojo,y-atuka-kame,y-atuka-kame,j + a t u k a + k a m e,None,Armentia1887,3,,,,(j+a)t(-)uka(+kame--),436,lágrima
Cavinena-ojo-3,,Cavinena,ojo,y-atuka-saru,y-atuka-saru,j + a t u k a + s a r u,None,Armentia1887,3,,,,(j+a)t(-)uka(+saru--),436,pestaña
Cavinena-ojo-4,,Cavinena,ojo,y-atuka-pivi,y-atuka-pivi,j + a t u k a + p i β i,None,Armentia1887,3,,,,(j+a)t(-)uka(+piβi--),436,orzuelo
Cavinena-ojo-5,,Cavinena,ojo,atuka-mahu,atuka-mahu,a t u k a + m a h u,'dead eye',Armentia1887,3,,,,(--a)t(-)uka(+mahu--),436,eclipse
EseEjja-ojo-1,,EseEjja,ojo,e-koxa,e-koxa,e + k o x a,None,,3,,,,(-e+)k(-)oxa(-------),436,ojo
EseEjja-ojo-2,,EseEjja,ojo,e-xa-boxa-bakisi,e-xa-boxa-bakisi,e + x a + b o x a + b a k i s i,None,,909,,,,(e+xa+)boxa(+bakisi-),436,espejo
Huarayo-ojo-1,,Huarayo,ojo,e-toha,e-toha,e + t o h a,None,,3,,,,(-e+)t(-)oha(-------),436,ojo
Huarayo-ojo-2,,Huarayo,ojo,tóhama,tóhama,t !ó/o h a m a,None,,3,,,,(---)t(-)!ó/oha(ma-----),436,sin ojos
Arasa-ojo-1,,Arasa,ojo,étoša,étoša,é/e t o ʃ a,None,,3,,,,(é/e--)t(-)oʃa(-------),436,eye
ProtoTakana-motacu-1,,ProtoTakana,motacu,tumi,tumi,t u m i,None,,444,,,,tumi(-----),437,motacú
Tacana-motacu-1,,Tacana,motacu,tumi,tumi,t u m i,None,,444,,,,tumi(-----),437,motacú (palmera)
Cavinena-motacu-1,,Cavinena,motacu,tomi,tomi,t o m i,None,,444,,,,tomi(-----),437,motacú
Cavinena-motacu-2,,Cavinena,motacu,tomi-kaka,tomi-kaka,t o m i + k a k a,None,,444,,,,tomi(+kaka),437,caluche
ProtoTakana-piedra-1,,ProtoTakana,piedra,tumu,tumu,t u m u,None,,445,,,,(--)tumu(-------),438,piedra
Tacana-piedra-1,,Tacana,piedra,tumu,tumu,t u m u,None,,445,,,,(--)tumu(-------),438,piedra
Tacana-piedra-2,,Tacana,piedra,tumu-hi,tumu-hi,t u m u + h i,None,,445,,,,(--)tumu(+hi----),438,pedregoso
Tacana-piedra-3,,Tacana,piedra,tumu-hi se,tumu-hi_se,t u m u + h i + s e,None,,445,,,,(--)tumu(+hi+se-),438,corvina (pez)
Tacana-piedra-4,,Tacana,piedra,tumu-ruru,tumu-ruru,t u m u + r u r u,None,Armentia1887,445,,,,(--)tumu(+ruru--),438,cascajo
Tacana-piedra-5,,Tacana,piedra,tumu-surara,tumu-surara,t u m u + s u r a r a,None,Armentia1887,445,,,,(--)tumu(+surara),438,agujero en la piedra
Reyesano-piedra-1,,Reyesano,piedra,tomo,tomo,t o m o,None,,445,,,,(--)tomo(-------),438,rock
Maropa-piedra-1,,Maropa,piedra,tuma,tuma,t u m a,None,Heath1883,445,,,,(--)tuma(-------),438,stone
Sapibokona-piedra-1,,Sapibokona,piedra,tumu,tumu,t u m u,None,,445,,,,(--)tumu(-------),438,stone
Araona-piedra-1,,Araona,piedra,tumu,tumu,t u m u,None,,445,,,,(--)tumu(-------),438,piedra
Cavinena-piedra-1,,Cavinena,piedra,tomo,tomo,t o m o,None,,912,,,,(--)tomo(-------),438,piedra
Cavinena-piedra-2,,Cavinena,piedra,tomo ebari,tomo_ebari,t o m o + e b a r i,None,,913,,,,(--)tomo(+ebari-),438,roca
Cavinena-piedra-3,,Cavinena,piedra,tomo-ki,tomo-ki,t o m o + k i,None,,914,,,,(--)tomo(+ki----),438,pedregoso
Cavinena-piedra-4,,Cavinena,piedra,tumu e-piri,tumu_e-piri,t u m u + e + p i r i,None,Armentia1887,445,,,,(--)tumu(+e+piri),438,empedrado
Cavinena-piedra-5,,Cavinena,piedra,tumu kamare,tumu_kamare,t u m u + k a m a r e,None,Armentia1887,445,,,,(--)tumu(+kamare),438,apedrear
Cavinena-piedra-6,,Cavinena,piedra,e-tumu-ki,e-tumu-ki,e + t u m u + k i,None,Armentia1887,445,,,,(e+)tumu(+ki----),438,tapón
Cavinena-piedra-7,,Cavinena,piedra,tumu-na,tumu-na,t u m u + n a,None,Armentia1887,445,,,,(--)tumu(+na----),438,encorralar
ProtoTakana-lombriz-1,,ProtoTakana,lombriz,tunu,tunu,t u n u,None,,446,,,,(---)t(-)unu(---),439,lombriz
Tacana-lombriz-1,,Tacana,lombriz,tunu,tunu,t u n u,None,,446,,,,(---)t(-)unu(---),439,lombriz
Reyesano-lombriz-1,,Reyesano,lombriz,se-tono,se-tono,s e + t o n o,None,,446,,,,(se+)t(-)ono(---),439,worm
Cavinena-lombriz-1,,Cavinena,lombriz,tʲono,tʲono,t i o n o,None,,446,,,,(---)t(i)ono(---),439,"lombriz,gusano"
Cavinena-lombriz-2,,Cavinena,lombriz,tʲono-pa,tʲono-pa,t i o n o + p a,None,,446,,,,(---)t(i)ono(+pa),439,cutuchi (víbora)
EseEjja-lombriz-1,,EseEjja,lombriz,kono,kono,k o n o,None,,446,,,,(---)k(-)ono(---),439,lombrices
ProtoTakana-pesar-1,,ProtoTakana,pesar,tupu,tupu,t u p u,None,,447,,,,(--)tupu(---------),440,pesar
Tacana-pesar-1,,Tacana,pesar,tupu,tupu,t u p u,"Concepts 'igual,basta' taken from Armentia",,447,,,,(--)tupu(---------),440,"vejiga (de animales),alcanza,igual,basta"
Tacana-pesar-2,,Tacana,pesar,tupu-a-,tupu-a-,t u p u + a,"Concepts 'medir,igualar,nivelar' taken from Armentia",,447,,,,(--)tupu(+a-------),440,"pesar,medir,igualar,nivelar"
Tacana-pesar-3,,Tacana,pesar,tupu-pai,tupu-pai,t u p u + p a i,None,Armentia1887,447,,,,(--)tupu(+pai-----),440,"igualar,igual"
Tacana-pesar-4,,Tacana,pesar,tupu-ki-tana,tupu-ki-tana,t u p u + k i + t a n a,None,Armentia1887,447,,,,(--)tupu(+ki+tana-),440,cabal
Tacana-pesar-5,,Tacana,pesar,tupu-paive,tupu-paive,t u p u + p a i β e,None,Armentia1887,447,,,,(--)tupu(+paiβe---),440,todos juntos
Cavinena-pesar-1,,Cavinena,pesar,topo-,topo-,t o p o,None,,915,,,,(--)topo(---------),440,"pesar,seguir,pensar,acompañar"
Cavinena-pesar-2,,Cavinena,pesar,topo,topo,t o p o,"Concepts 'bastante,cabal,caso,medido' taken from Armentia",,916,,,,(--)topo(---------),440,"haste,bastante,cabal,caso,medido"
Cavinena-pesar-3,,Cavinena,pesar,topo-kema-dya,topo-kema-dya,t o p o + k e m a + d j a,None,,917,,,,(--)topo(+kema+dja),440,"bastante,alcanza"
Cavinena-pesar-4,,Cavinena,pesar,tupu-aekikie,tupu-aekikie,t u p u + a e k i k i e,None,Armentia1887,447,,,,(--)tupu(+aekikie-),440,medidor
Cavinena-pesar-5,,Cavinena,pesar,tupu-hu,tupu-hu,t u p u + h u,None,Armentia1887,447,,,,(--)tupu(+hu------),440,limitar
Cavinena-pesar-6,,Cavinena,pesar,tupu-huhu,tupu-huhu,t u p u + h u h u,None,Armentia1887,447,,,,(--)tupu(+huhu----),440,último
Cavinena-pesar-7,,Cavinena,pesar,e-tupu,e-tupu,e + t u p u,None,Armentia1887,447,,,,(e+)tupu(---------),440,"limite,etc"
ProtoTakana-nietanieto-1,,ProtoTakana,nietanieto,ucekwa,ucekwa,u ʈʂ e kʷ a,None,,452,,,,--u(-)ʈʂekʷa(---),441,"nieta,nieto"
Tacana-nietanieto-1,,Tacana,nietanieto,ucekwa,ucekwa,u ʈʂ e kʷ a,None,,452,,,,--u(-)ʈʂekʷa(---),441,nieta
Araona-nietanieto-1,,Araona,nietanieto,uitsekua,uitsekua,u i ts e kʷ a,None,,452,,,,--u(i)tsekʷa(---),441,brother
Cavinena-nietanieto-1,,Cavinena,nietanieto,y-ocekwa-ke,y-ocekwa-ke,j + o ts e kʷ a + k e,None,,452,,,,j+o(-)tsekʷa(+ke),441,nieto
EseEjja-nietanieto-1,,EseEjja,nietanieto,osekwa,osekwa,o s e kʷ a,None,,452,,,,--o(-)sekʷa(---),441,nieto
ProtoTakana-sobrinosobrina-1,,ProtoTakana,sobrinosobrina,ukwa,ukwa,u kʷ a,None,,455,,,,ukʷa,441,"sobrino,sobrina"
Tacana-sobrinosobrina-1,,Tacana,sobrinosobrina,ukwa,ukwa,u kʷ a,None,,455,,,,ukʷa,441,sobrino (hijo de hermana de padre)
Cavinena-sobrinosobrina-1,,Cavinena,sobrinosobrina,okwa,okwa,o kʷ a,None,,455,,,,okʷa,441,sobrina (la mujer dice)
ProtoTakana-hermanomayor-1,,ProtoTakana,hermanomayor,usi,usi,u s i,None,,459,,,,(---)us(-)i(----------),441,hermano mayor
Tacana-hermanomayor-1,,Tacana,hermanomayor,usi,usi,u s i,None,,459,,,,(---)us(-)i(----------),441,hermano mayor (entre hermanos)
Tacana-hermanomayor-2,,Tacana,hermanomayor,usei-sane,usei-sane,u s e i + s a n e,None,,459,,,,(---)us(e)i(+sane-----),441,cuñada (esposa de hermano)
Cavinena-hermanomayor-1,,Cavinena,hermanomayor,e-ʔohi-ki,e-ʔohi-ki,e + ʔ o h i + k i,None,,459,,,,(e+ʔ)oh(-)i(+ki-------),441,hermano mayor
Cavinena-hermanomayor-2,,Cavinena,hermanomayor,e-ʔohi-ke-hawane,e-ʔohi-ke-hawane,e + ʔ o h i + k e + h a w a n e,None,,459,,,,(e+ʔ)oh(-)i(+ke+hawane),441,cuñada
ProtoTakana-hermano-2,,ProtoTakana,hermano,u+...,u+...,u,None,,449,,,,u(-----),441,hermano
Tacana-hermano-2,,Tacana,hermano,u-nekwa,u-nekwa,u + n e kʷ a,None,,449,,,,u(+nekʷa),441,sobrina (hija de hermano de padre)
EseEjja-hermano-2,,EseEjja,hermano,e-osi,e-osi,e + o s i,"if from *usi, then a borrowing",,449,,,,e(+osi-),441,hermano mayor
EseEjja-hermano-3,,EseEjja,hermano,e-wapi,e-wapi,e + w a p i,< *e-u-api?,,449,,,,e(+wapi),441,cuñado
ProtoTakana-asi-1,,ProtoTakana,asi,u-,u-,u,None,,450,,,,(--)u(----------),442,así
Tacana-asi-1,,Tacana,asi,u-ha,u-ha,u + h a,None,,450,,,,(--)u(+ha-------),442,así
Tacana-asi-2,,Tacana,asi,u-he,u-he,u + h e,None,,450,,,,(--)u(+he-------),442,por aquí
Tacana-asi-3,,Tacana,asi,u-hukwa-čidi,u-hukwa-čidi,u + h u kʷ a + tʃ i d i,None,,450,,,,(--)u(+hukʷa+tʃidi),442,"este tanto,poco"
Tacana-asi-4,,Tacana,asi,u-maheme,u-maheme,u + m a h e m e,Is not clear if /u/ has a high pitch diacritic.,,450,,,,(--)u(+maheme---),442,esta banda
Tacana-asi-5,,Tacana,asi,u-ia,u-ia,u + i a,None,,450,,,,(--)u(+ia-------),442,aquí
Tacana-asi-6,,Tacana,asi,we,we,β e,None,,919,,,,(β)e(----------),442,aquí
Tacana-asi-7,,Tacana,asi,we-kwata,we-kwata,β e + kʷ a t a,None,,920,,,,(β)e(+kʷata-----),442,mas aquí
